id_producto,id_cliente,tipo_producto,estado_producto,fecha_apertura,fecha_vencimiento,saldo_actual,limite_credito,tasa_interes,moneda,sucursal_apertura
2620,CB7C1B30,Cuenta Ahorros,Activo,2022-10-01,,87912.63,0,0,BRL,Sucursal 10 - Norte
2621,CB7C1B30,Cuenta Corriente,Vencido,2021-10-29,,76907.97,0,0,PEN,Sucursal 16 - Centro
2622,CB7C1B30,Seguro Hogar,Cancelado,2022-03-26,,57812.56,0,0,JPY,Sucursal 20 - Este
2623,CB7C1B30,Fondo Mutuo,Moroso,2020-09-28,2021-08-09,83203.68,0,6.57,PEN,Sucursal 5 - Oeste
2624,CB7C1B30,CDT,Inactivo,2019-05-21,2022-02-21,15717.18,0,3.64,CLP,Sucursal 1 - Oeste
2625,18500A8A,Seguro Vida,Cancelado,2021-07-21,,15498.25,0,0,PEN,Sucursal 18 - Oeste
2626,18500A8A,Préstamo Personal,Bloqueado,2022-07-01,2026-05-02,27838.28,62884.45,3.38,CLP,Sucursal 8 - Oeste
2627,18500A8A,Cuenta Corriente,Cancelado,2020-10-26,,68048.87,0,0,MXN,Sucursal 6 - Oeste
2628,18A575BE,Seguro Hogar,Activo,2019-06-17,,89896.08,0,0,PEN,Sucursal 3 - Este
2629,18A575BE,Préstamo Automotriz,Activo,2021-02-17,2022-05-04,14804.79,19501.87,19.45,ARS,Sucursal 9 - Centro
2630,DA645DFC,Seguro Vida,En proceso de aprobación,2022-05-09,,72955.16,0,0,PEN,Sucursal 9 - Centro
2631,DA645DFC,Préstamo Hipotecario,Moroso,2018-05-19,2020-09-28,28153.73,60758.48,1.97,GBP,Sucursal 20 - Este
2632,DA645DFC,Tarjeta Crédito,Cancelado,2021-01-27,2021-12-19,17466.99,27948.84,5.64,EUR,Sucursal 10 - Norte
2633,EA334F86,Préstamo Automotriz,Moroso,2023-08-14,2027-11-12,33870.21,52312.18,17.18,BRL,Sucursal 16 - Centro
2634,EA334F86,Seguro Automóvil,Moroso,2021-09-22,,18982.07,0,0,PEN,Sucursal 4 - Norte
2635,EA334F86,Seguro Vida,Bloqueado,2020-04-04,,17634.0,0,0,ARS,Sucursal 9 - Centro
2636,EA334F86,Préstamo Personal,Cancelado,2023-01-09,2024-03-12,22579.51,57559.9,22.97,JPY,Sucursal 6 - Oeste
2637,381A5BF4,Seguro Vida,Cancelado,2019-09-06,,1037.88,0,0,BRL,Sucursal 14 - Norte
2638,E0ED1F43,Préstamo Personal,Vencido,2021-01-11,2025-01-13,18928.67,56504.93,4.49,COP,Sucursal 6 - Oeste
2639,E0ED1F43,Cuenta Corriente,Activo,2020-07-23,,8939.55,0,0,COP,Sucursal 15 - Sur
2640,5A0C61BE,CDT,Inactivo,2019-07-10,2019-12-30,31353.46,0,24.69,JPY,Sucursal 3 - Este
2641,B7A3C854,Cuenta Ahorros,Inactivo,2023-02-04,,67723.53,0,0,JPY,Sucursal 10 - Norte
2642,B7A3C854,Seguro Hogar,Inactivo,2023-04-02,,63880.81,0,0,JPY,Sucursal 7 - Norte
2643,B7A3C854,Leasing,Cerrado,2022-07-10,,73884.84,0,0,ARS,Sucursal 20 - Este
2644,B7A3C854,Seguro Hogar,Vencido,2020-05-30,,82378.38,0,0,PEN,Sucursal 11 - Centro
2645,B7A3C854,Seguro Vida,Moroso,2018-05-08,,61830.87,0,0,COP,Sucursal 14 - Norte
2646,CF2DE6CC,Préstamo Automotriz,Activo,2020-06-15,2021-07-19,40243.81,83936.64,17.28,ARS,Sucursal 9 - Centro
2647,CF2DE6CC,Cuenta Ahorros,Cerrado,2021-10-26,,8198.98,0,0,ARS,Sucursal 4 - Norte
2648,CF2DE6CC,Seguro Hogar,En proceso de aprobación,2019-07-19,,47080.37,0,0,CLP,Sucursal 10 - Norte
2649,C7F08053,Leasing,Bloqueado,2019-06-04,,88774.62,0,0,CLP,Sucursal 14 - Norte
2650,C7F08053,Tarjeta Crédito,Vencido,2021-04-03,2022-05-15,49025.7,69376.59,22.63,JPY,Sucursal 3 - Este
2651,C7F08053,Seguro Vida,Cancelado,2023-10-13,,63547.13,0,0,JPY,Sucursal 4 - Norte
2652,C7F08053,Cuenta Corriente,Activo,2023-08-27,,97339.53,0,0,ARS,Sucursal 7 - Norte
2653,C7F08053,CDT,Bloqueado,2021-02-08,2023-02-19,13169.17,0,6.76,EUR,Sucursal 16 - Centro
2654,50D812EA,Préstamo Hipotecario,Vencido,2021-01-09,2023-03-14,33790.76,48648.59,1.37,JPY,Sucursal 5 - Oeste
2655,50D812EA,CDT,Moroso,2021-04-08,2021-11-13,48304.66,0,6.71,GBP,Sucursal 5 - Oeste
2656,50D812EA,Préstamo Hipotecario,Cancelado,2022-01-21,2024-04-27,22468.46,43109.54,13.18,COP,Sucursal 12 - Sur
2657,9EAEB198,Seguro Vida,En proceso de aprobación,2019-10-12,,70556.94,0,0,MXN,Sucursal 15 - Sur
2658,9EAEB198,CDT,Vencido,2018-04-25,2020-05-05,19315.17,0,3.85,GBP,Sucursal 2 - Sur
2659,9EAEB198,Préstamo Personal,Vencido,2021-09-23,2026-02-27,5581.18,9702.72,3.29,JPY,Sucursal 17 - Norte
2660,A25059AB,Préstamo Hipotecario,Moroso,2022-10-05,2025-06-22,2781.65,3843.36,10.43,USD,Sucursal 11 - Centro
2661,AA6C508F,Seguro Vida,Cerrado,2021-05-15,,79116.45,0,0,PEN,Sucursal 7 - Norte
2662,AA6C508F,Préstamo Automotriz,Cancelado,2019-08-20,2021-12-07,2719.76,5729.35,8.28,MXN,Sucursal 14 - Norte
2663,A49B8F57,Cuenta Corriente,Cancelado,2021-09-15,,48972.52,0,0,PEN,Sucursal 4 - Norte
2664,A49B8F57,Seguro Automóvil,Moroso,2018-09-21,,72047.42,0,0,BRL,Sucursal 4 - Norte
2665,6CC698CA,Leasing,Inactivo,2019-05-09,,76053.19,0,0,MXN,Sucursal 7 - Norte
2666,6CC698CA,Préstamo Personal,Cancelado,2020-11-28,2025-09-26,9519.04,21316.79,4.57,GBP,Sucursal 3 - Este
2667,14A30ABD,CDT,Cancelado,2020-11-02,2021-12-18,41719.09,0,14.67,CLP,Sucursal 20 - Este
2668,14A30ABD,Préstamo Personal,Cerrado,2021-08-23,2025-04-01,27272.79,36399.04,15.3,ARS,Sucursal 3 - Este
2669,14A30ABD,Préstamo Personal,Vencido,2022-04-19,2027-04-07,15223.39,27890.13,9.3,EUR,Sucursal 1 - Oeste
2670,14A30ABD,Inversión a Plazo,Activo,2019-08-13,2022-05-01,54081.59,0,12.38,JPY,Sucursal 8 - Oeste
2671,3D7AAA2D,Tarjeta Crédito,Inactivo,2023-12-15,2027-12-23,37629.29,46182.33,24.32,USD,Sucursal 6 - Oeste
2672,3D7AAA2D,Tarjeta Crédito,Inactivo,2019-09-29,2021-07-08,12024.99,22723.44,10.81,EUR,Sucursal 1 - Oeste
2673,3D7AAA2D,Cuenta Ahorros,Cancelado,2018-01-13,,21685.51,0,0,ARS,Sucursal 4 - Norte
2674,3D7AAA2D,Seguro Hogar,Inactivo,2021-01-17,,20287.26,0,0,MXN,Sucursal 5 - Oeste
2675,3D7AAA2D,Leasing,Vencido,2021-01-08,,59817.26,0,0,COP,Sucursal 19 - Norte
2676,9D0BC37B,Leasing,Activo,2018-03-19,,54453.89,0,0,COP,Sucursal 15 - Sur
2677,9D0BC37B,Fondo Mutuo,Bloqueado,2022-10-29,2023-01-25,94634.22,0,14.17,GBP,Sucursal 10 - Norte
2678,9D0BC37B,Seguro Hogar,Cancelado,2022-05-15,,89050.47,0,0,USD,Sucursal 18 - Oeste
2679,9D0BC37B,Inversión a Plazo,Cancelado,2019-04-25,2020-04-16,35185.45,0,17.12,USD,Sucursal 5 - Oeste
2680,9D0BC37B,Cuenta Corriente,En proceso de aprobación,2022-12-23,,28892.26,0,0,USD,Sucursal 9 - Centro
2681,840F0271,Seguro Hogar,En proceso de aprobación,2019-07-26,,39235.09,0,0,JPY,Sucursal 18 - Oeste
2682,840F0271,Tarjeta Crédito,En proceso de aprobación,2022-07-14,2024-12-07,48218.94,140598.96,15.38,CLP,Sucursal 4 - Norte
2683,840F0271,Préstamo Hipotecario,Cerrado,2022-10-30,2027-05-01,30626.12,67471.52,16.83,GBP,Sucursal 5 - Oeste
2684,2AB5D455,Préstamo Hipotecario,Moroso,2018-08-31,2019-11-04,49941.72,123037.87,13.15,USD,Sucursal 17 - Norte
2685,2AB5D455,Cuenta Ahorros,Vencido,2023-05-01,,76632.07,0,0,COP,Sucursal 6 - Oeste
2686,2AB5D455,Fondo Mutuo,Bloqueado,2018-02-05,2020-05-02,45229.71,0,7.49,COP,Sucursal 5 - Oeste
2687,2AB5D455,Tarjeta Crédito,En proceso de aprobación,2021-11-22,2024-06-23,45973.12,100734.11,3.47,GBP,Sucursal 18 - Oeste
2688,F0EC7B80,Tarjeta Crédito,Moroso,2021-07-12,2023-12-10,21582.76,36971.48,5.95,MXN,Sucursal 13 - Centro
2689,F0EC7B80,Fondo Mutuo,Cancelado,2019-10-22,2021-07-26,65026.46,0,18.53,PEN,Sucursal 19 - Norte
2690,7BF6E156,Fondo Mutuo,Bloqueado,2022-07-14,2023-11-04,56559.9,0,20.7,GBP,Sucursal 20 - Este
2691,7BF6E156,Préstamo Hipotecario,Cancelado,2021-08-10,2026-03-30,34107.09,102110.83,13.72,COP,Sucursal 12 - Sur
2692,7BF6E156,Préstamo Personal,En proceso de aprobación,2021-07-23,2024-08-09,48987.34,74153.64,1.51,GBP,Sucursal 7 - Norte
2693,7BF6E156,Cuenta Ahorros,Moroso,2023-07-21,,26963.06,0,0,JPY,Sucursal 11 - Centro
2694,7BF6E156,Tarjeta Crédito,En proceso de aprobación,2023-01-23,2027-05-05,14430.14,25414.21,1.23,ARS,Sucursal 12 - Sur
2695,FA7852AC,Préstamo Hipotecario,Cancelado,2023-10-08,2028-01-05,39362.94,84806.35,20.49,EUR,Sucursal 14 - Norte
2696,FA7852AC,Préstamo Hipotecario,Bloqueado,2018-11-19,2022-05-20,25264.69,61788.13,4.38,PEN,Sucursal 9 - Centro
2697,FA7852AC,Leasing,Cerrado,2023-10-09,,99920.78,0,0,BRL,Sucursal 11 - Centro
2698,FA7852AC,CDT,Inactivo,2021-08-30,2024-08-21,4954.63,0,12.42,COP,Sucursal 16 - Centro
2699,EF4CA27F,Leasing,Activo,2023-01-22,,61316.31,0,0,BRL,Sucursal 20 - Este
2700,EF4CA27F,Cuenta Ahorros,Inactivo,2023-03-03,,52868.13,0,0,GBP,Sucursal 10 - Norte
2701,EF4CA27F,Seguro Hogar,Cerrado,2018-05-18,,19284.87,0,0,COP,Sucursal 7 - Norte
2702,10C1E8F2,Fondo Mutuo,Inactivo,2018-02-24,2020-06-16,34408.45,0,12.47,EUR,Sucursal 17 - Norte
2703,10C1E8F2,CDT,Inactivo,2023-10-22,2025-06-08,94953.41,0,20.52,ARS,Sucursal 16 - Centro
2704,EDB6CA1D,Cuenta Ahorros,Cancelado,2018-05-07,,23513.59,0,0,EUR,Sucursal 15 - Sur
2705,EDB6CA1D,Leasing,Bloqueado,2018-07-18,,47186.49,0,0,MXN,Sucursal 10 - Norte
2706,EDB6CA1D,CDT,Vencido,2020-09-27,2023-06-08,39478.35,0,19.89,CLP,Sucursal 18 - Oeste
2707,EDB6CA1D,Préstamo Hipotecario,Cerrado,2020-09-05,2024-03-17,28472.07,77376.25,4.73,COP,Sucursal 7 - Norte
2708,EDB6CA1D,Préstamo Hipotecario,Bloqueado,2023-05-01,2023-11-30,6856.69,19912.1,6.27,PEN,Sucursal 6 - Oeste
2709,F4F04F47,Seguro Vida,Cancelado,2020-10-11,,92794.4,0,0,COP,Sucursal 16 - Centro
2710,F4F04F47,Seguro Automóvil,En proceso de aprobación,2023-12-28,,40512.01,0,0,CLP,Sucursal 18 - Oeste
2711,629E0D3E,Cuenta Corriente,Moroso,2023-06-10,,66388.11,0,0,EUR,Sucursal 3 - Este
2712,629E0D3E,Cuenta Ahorros,Moroso,2021-06-25,,23508.71,0,0,CLP,Sucursal 18 - Oeste
2713,629E0D3E,Seguro Vida,Activo,2020-09-06,,53810.05,0,0,GBP,Sucursal 19 - Norte
2714,629E0D3E,CDT,Cerrado,2020-05-11,2021-05-16,96990.91,0,6.63,COP,Sucursal 2 - Sur
2715,629E0D3E,Préstamo Personal,Moroso,2023-05-05,2027-12-28,35380.83,73123.04,24.31,ARS,Sucursal 6 - Oeste
2716,FA5A5194,Seguro Hogar,Inactivo,2018-07-04,,66245.4,0,0,CLP,Sucursal 3 - Este
2717,ED2E5C17,Leasing,Inactivo,2019-11-13,,33974.52,0,0,ARS,Sucursal 18 - Oeste
2718,3F3BC831,Préstamo Automotriz,Activo,2018-07-26,2020-09-27,32581.38,97196.93,23.44,EUR,Sucursal 10 - Norte
2719,3F3BC831,Seguro Hogar,Cancelado,2023-10-29,,15407.65,0,0,ARS,Sucursal 8 - Oeste
2720,3F3BC831,Préstamo Automotriz,Cerrado,2019-05-11,2023-07-25,25039.3,45620.14,12.43,USD,Sucursal 20 - Este
2721,3F3BC831,Préstamo Hipotecario,Inactivo,2020-07-12,2022-01-13,33741.41,88476.09,1.69,EUR,Sucursal 15 - Sur
2722,3F3BC831,Préstamo Automotriz,Inactivo,2021-07-29,2026-07-04,19418.93,40832.63,20.61,ARS,Sucursal 4 - Norte
2723,0D1FEAE6,Préstamo Automotriz,Inactivo,2023-04-21,2026-09-25,45801.46,80107.03,21.23,MXN,Sucursal 14 - Norte
2724,0D1FEAE6,Cuenta Corriente,Cancelado,2021-05-30,,38243.62,0,0,BRL,Sucursal 11 - Centro
2725,0D1FEAE6,Seguro Vida,Inactivo,2021-12-15,,50495.66,0,0,COP,Sucursal 17 - Norte
2726,11E92C9E,CDT,Cerrado,2018-05-18,2020-07-13,26933.83,0,8.28,CLP,Sucursal 5 - Oeste
2727,11E92C9E,Préstamo Personal,Cancelado,2023-11-24,2026-11-28,25798.8,44985.35,1.51,JPY,Sucursal 18 - Oeste
2728,11E92C9E,Cuenta Corriente,Bloqueado,2021-08-15,,56578.97,0,0,USD,Sucursal 7 - Norte
2729,11E92C9E,Préstamo Personal,Cancelado,2019-10-02,2023-06-17,30850.42,58342.49,11.43,USD,Sucursal 10 - Norte
2730,5FA8BE75,Fondo Mutuo,Cancelado,2018-02-28,2018-11-23,2875.27,0,24.51,EUR,Sucursal 7 - Norte
2731,F549B4EB,Seguro Vida,Moroso,2023-07-05,,73275.29,0,0,BRL,Sucursal 5 - Oeste
2732,F549B4EB,Tarjeta Crédito,Bloqueado,2021-03-09,2025-12-23,44343.4,129303.92,1.37,PEN,Sucursal 4 - Norte
2733,F549B4EB,Préstamo Hipotecario,Activo,2019-12-12,2024-02-22,11314.9,29741.87,15.0,EUR,Sucursal 6 - Oeste
2734,F549B4EB,Inversión a Plazo,Cerrado,2021-06-09,2022-12-10,44959.61,0,12.51,USD,Sucursal 10 - Norte
2735,F549B4EB,Leasing,Vencido,2020-12-12,,34954.5,0,0,BRL,Sucursal 12 - Sur
2736,8CDF726A,Préstamo Personal,Cerrado,2020-06-08,2024-07-20,15650.36,26546.07,4.42,CLP,Sucursal 20 - Este
2737,8CDF726A,Seguro Vida,Vencido,2022-04-26,,62034.73,0,0,CLP,Sucursal 3 - Este
2738,8CDF726A,Tarjeta Crédito,Activo,2019-08-27,2021-10-23,39805.82,95862.09,15.97,BRL,Sucursal 8 - Oeste
2739,8CDF726A,Préstamo Personal,Moroso,2020-10-27,2024-03-25,2114.73,3009.27,22.53,BRL,Sucursal 3 - Este
2740,8CDF726A,Cuenta Ahorros,Moroso,2021-07-04,,71988.73,0,0,ARS,Sucursal 11 - Centro
2741,7CAAD758,Cuenta Corriente,Activo,2019-02-02,,94292.74,0,0,CLP,Sucursal 4 - Norte
2742,7CAAD758,Tarjeta Crédito,Cerrado,2022-01-16,2024-09-01,40941.82,116523.78,20.93,BRL,Sucursal 14 - Norte
2743,7CAAD758,Seguro Vida,Vencido,2023-02-23,,49721.76,0,0,PEN,Sucursal 6 - Oeste
2744,7CAAD758,Préstamo Automotriz,En proceso de aprobación,2021-04-05,2025-01-07,2958.89,3876.95,5.52,GBP,Sucursal 9 - Centro
2745,1E8280C1,Leasing,Bloqueado,2020-12-02,,11211.39,0,0,BRL,Sucursal 13 - Centro
2746,1E8280C1,Seguro Vida,Cerrado,2022-06-09,,34533.88,0,0,PEN,Sucursal 19 - Norte
2747,1E8280C1,Inversión a Plazo,En proceso de aprobación,2023-07-20,2024-09-24,72467.97,0,16.39,USD,Sucursal 3 - Este
2748,1E8280C1,Cuenta Corriente,Activo,2020-08-25,,33948.64,0,0,GBP,Sucursal 8 - Oeste
2749,1E8280C1,Fondo Mutuo,En proceso de aprobación,2023-11-24,2024-03-31,89042.49,0,4.44,EUR,Sucursal 17 - Norte
2750,394E3B43,Seguro Automóvil,Cerrado,2021-06-14,,60452.65,0,0,BRL,Sucursal 18 - Oeste
2751,394E3B43,Seguro Automóvil,Moroso,2018-02-13,,54646.54,0,0,EUR,Sucursal 15 - Sur
2752,394E3B43,Cuenta Ahorros,Vencido,2020-12-23,,48116.26,0,0,GBP,Sucursal 2 - Sur
2753,394E3B43,Inversión a Plazo,Inactivo,2018-06-03,2019-10-27,52838.76,0,8.0,PEN,Sucursal 11 - Centro
2754,412F8AAD,Préstamo Hipotecario,Cerrado,2023-09-21,2025-10-29,37709.96,85367.94,12.89,PEN,Sucursal 18 - Oeste
2755,412F8AAD,Seguro Vida,Moroso,2021-08-21,,94391.97,0,0,PEN,Sucursal 10 - Norte
2756,412F8AAD,Fondo Mutuo,Inactivo,2022-10-08,2023-05-21,56437.83,0,22.08,GBP,Sucursal 18 - Oeste
2757,D6EE8023,CDT,Cerrado,2018-10-04,2019-11-27,6976.64,0,12.69,COP,Sucursal 16 - Centro
2758,D6EE8023,Seguro Automóvil,Moroso,2021-01-18,,5237.17,0,0,CLP,Sucursal 15 - Sur
2759,D6EE8023,Seguro Hogar,Cerrado,2018-06-11,,8494.65,0,0,USD,Sucursal 12 - Sur
2760,D6EE8023,Seguro Automóvil,En proceso de aprobación,2020-08-30,,14275.85,0,0,MXN,Sucursal 19 - Norte
2761,64222563,Seguro Hogar,Inactivo,2022-04-29,,63400.32,0,0,BRL,Sucursal 7 - Norte
2762,64222563,Cuenta Corriente,Bloqueado,2018-09-30,,54977.16,0,0,USD,Sucursal 1 - Oeste
2763,64222563,Seguro Hogar,Bloqueado,2022-03-24,,54889.15,0,0,COP,Sucursal 4 - Norte
2764,64222563,Préstamo Automotriz,Cancelado,2021-02-24,2021-12-20,1951.79,5067.14,3.07,USD,Sucursal 10 - Norte
2765,64222563,Préstamo Hipotecario,Cancelado,2023-09-27,2024-09-10,39427.99,104199.06,20.05,COP,Sucursal 11 - Centro
2766,1B6E64C8,Fondo Mutuo,En proceso de aprobación,2018-01-04,2018-09-28,82114.38,0,6.77,GBP,Sucursal 6 - Oeste
2767,1B6E64C8,Seguro Automóvil,Activo,2023-12-19,,98366.11,0,0,COP,Sucursal 11 - Centro
2768,1B6E64C8,Préstamo Hipotecario,Cancelado,2018-08-26,2020-03-19,27125.84,69091.85,15.87,CLP,Sucursal 13 - Centro
2769,997D35B6,Cuenta Corriente,Activo,2018-09-09,,31121.85,0,0,USD,Sucursal 4 - Norte
2770,997D35B6,Cuenta Corriente,Vencido,2018-02-12,,44904.26,0,0,CLP,Sucursal 18 - Oeste
2771,997D35B6,Inversión a Plazo,Moroso,2020-04-03,2021-04-12,45642.33,0,11.15,GBP,Sucursal 16 - Centro
2772,997D35B6,Seguro Vida,Cancelado,2019-12-04,,6304.25,0,0,MXN,Sucursal 3 - Este
2773,997D35B6,Fondo Mutuo,Vencido,2019-06-03,2021-01-15,51991.48,0,3.5,ARS,Sucursal 1 - Oeste
2774,C3AC320E,Préstamo Hipotecario,Vencido,2018-05-25,2018-12-22,21528.18,36649.47,19.89,ARS,Sucursal 8 - Oeste
2775,2D91A07B,Préstamo Automotriz,En proceso de aprobación,2020-12-09,2025-09-17,41914.43,52210.02,13.55,USD,Sucursal 8 - Oeste
2776,2D91A07B,Préstamo Automotriz,Cerrado,2020-08-19,2022-09-22,27796.71,64047.82,19.9,MXN,Sucursal 16 - Centro
2777,2D91A07B,Seguro Hogar,Moroso,2022-07-28,,76192.75,0,0,COP,Sucursal 7 - Norte
2778,2D91A07B,Préstamo Hipotecario,Cancelado,2023-01-31,2024-02-15,31273.99,64258.55,10.84,GBP,Sucursal 9 - Centro
2779,2D91A07B,Tarjeta Crédito,Inactivo,2022-11-23,2025-03-30,3452.2,4213.54,2.62,EUR,Sucursal 19 - Norte
2780,EC62C0AF,Seguro Hogar,Cancelado,2023-08-05,,26536.02,0,0,MXN,Sucursal 1 - Oeste
2781,EC62C0AF,Seguro Automóvil,Cancelado,2023-02-14,,33627.82,0,0,PEN,Sucursal 1 - Oeste
2782,EC62C0AF,Préstamo Hipotecario,Moroso,2018-08-28,2023-03-20,2997.91,8543.2,1.66,MXN,Sucursal 1 - Oeste
2783,BF46A09A,Préstamo Automotriz,En proceso de aprobación,2023-09-05,2027-12-03,46235.18,137162.91,16.87,JPY,Sucursal 5 - Oeste
2784,BF46A09A,Préstamo Personal,Cancelado,2022-03-11,2025-02-15,19949.95,53278.58,22.71,ARS,Sucursal 5 - Oeste
2785,BF46A09A,Leasing,Cerrado,2022-09-22,,48038.49,0,0,GBP,Sucursal 5 - Oeste
2786,72B7C753,Préstamo Automotriz,En proceso de aprobación,2022-10-03,2027-03-16,28639.8,76655.03,0.61,EUR,Sucursal 11 - Centro
2787,72B7C753,CDT,Inactivo,2023-06-29,2023-10-26,32775.3,0,17.15,BRL,Sucursal 2 - Sur
2788,72B7C753,Seguro Automóvil,Vencido,2018-04-29,,63499.01,0,0,JPY,Sucursal 8 - Oeste
2789,72B7C753,Seguro Hogar,Inactivo,2020-04-26,,82168.21,0,0,USD,Sucursal 13 - Centro
2790,0158480D,Préstamo Automotriz,Cerrado,2023-11-07,2024-05-20,43236.86,102507.42,2.91,MXN,Sucursal 15 - Sur
2791,0158480D,Leasing,Inactivo,2020-02-16,,76641.52,0,0,COP,Sucursal 11 - Centro
2792,0158480D,Inversión a Plazo,Bloqueado,2021-06-25,2022-02-16,12790.73,0,22.55,BRL,Sucursal 19 - Norte
2793,B78E65FE,Inversión a Plazo,Inactivo,2020-12-06,2021-03-15,71055.12,0,4.03,COP,Sucursal 15 - Sur
2794,B78E65FE,Seguro Hogar,Cerrado,2022-01-17,,35842.62,0,0,JPY,Sucursal 12 - Sur
2795,B78E65FE,Tarjeta Crédito,Vencido,2018-12-25,2022-08-08,48607.15,75216.88,20.25,CLP,Sucursal 11 - Centro
2796,B78E65FE,Inversión a Plazo,Inactivo,2019-11-02,2021-12-26,97561.16,0,12.93,ARS,Sucursal 15 - Sur
2797,08177D83,Seguro Vida,Moroso,2021-06-01,,50087.69,0,0,GBP,Sucursal 11 - Centro
2798,08177D83,Leasing,Inactivo,2019-12-16,,33495.4,0,0,EUR,Sucursal 19 - Norte
2799,08177D83,Leasing,Activo,2019-06-23,,61122.35,0,0,EUR,Sucursal 1 - Oeste
2800,08177D83,Tarjeta Crédito,Vencido,2018-02-13,2022-08-30,8833.74,22868.72,5.75,MXN,Sucursal 6 - Oeste
2801,0A6CC7DC,Préstamo Hipotecario,Cancelado,2018-10-01,2022-03-31,14314.64,33404.54,16.24,GBP,Sucursal 7 - Norte
2802,0A6CC7DC,Tarjeta Crédito,Activo,2023-09-23,2025-04-17,8771.84,17569.44,8.0,EUR,Sucursal 4 - Norte
2803,0A6CC7DC,Préstamo Automotriz,En proceso de aprobación,2022-01-06,2023-05-05,45253.35,104523.52,3.65,ARS,Sucursal 1 - Oeste
2804,006A643D,Tarjeta Crédito,Inactivo,2023-02-27,2026-12-09,9090.58,18656.42,11.65,BRL,Sucursal 8 - Oeste
2805,006A643D,Cuenta Ahorros,Cerrado,2018-10-10,,51571.78,0,0,GBP,Sucursal 20 - Este
2806,006A643D,Leasing,Bloqueado,2021-05-28,,97866.06,0,0,COP,Sucursal 13 - Centro
2807,C4EFB41A,Fondo Mutuo,Vencido,2022-04-12,2023-07-13,93544.04,0,17.76,COP,Sucursal 18 - Oeste
2808,C4EFB41A,Préstamo Hipotecario,Activo,2022-08-28,2027-03-10,44776.74,73171.9,10.84,EUR,Sucursal 20 - Este
2809,C4EFB41A,CDT,Cerrado,2020-02-25,2022-03-19,5948.88,0,6.29,GBP,Sucursal 15 - Sur
2810,C4EFB41A,CDT,Activo,2020-11-27,2022-04-29,42240.95,0,23.86,JPY,Sucursal 4 - Norte
2811,C4EFB41A,Inversión a Plazo,Cerrado,2023-08-25,2026-07-15,47413.04,0,2.92,PEN,Sucursal 15 - Sur
2812,D4C76850,Fondo Mutuo,Cancelado,2020-11-05,2023-06-30,81854.62,0,17.69,USD,Sucursal 20 - Este
2813,1729B37E,CDT,Activo,2019-02-21,2019-05-13,91565.03,0,17.75,MXN,Sucursal 3 - Este
2814,1729B37E,CDT,Moroso,2020-09-23,2023-04-04,89087.02,0,4.04,EUR,Sucursal 3 - Este
2815,1729B37E,Préstamo Personal,Activo,2022-03-28,2026-05-21,31706.08,48136.53,3.59,MXN,Sucursal 3 - Este
2816,079A0C2F,Leasing,Bloqueado,2023-11-18,,97283.71,0,0,COP,Sucursal 5 - Oeste
2817,079A0C2F,Seguro Vida,Inactivo,2018-04-18,,78858.14,0,0,JPY,Sucursal 1 - Oeste
2818,079A0C2F,CDT,Activo,2023-05-02,2024-09-14,81612.33,0,24.48,EUR,Sucursal 13 - Centro
2819,079A0C2F,Préstamo Hipotecario,Bloqueado,2021-01-12,2022-10-28,35477.79,56775.82,18.64,MXN,Sucursal 4 - Norte
2820,079A0C2F,CDT,Moroso,2023-10-02,2026-05-17,34705.1,0,17.77,BRL,Sucursal 6 - Oeste
2821,A6F5DBBE,Préstamo Hipotecario,Cerrado,2020-11-11,2022-10-29,35252.98,84071.49,24.5,USD,Sucursal 19 - Norte
2822,0DCBD218,Fondo Mutuo,En proceso de aprobación,2018-01-10,2018-06-21,33316.85,0,6.93,GBP,Sucursal 1 - Oeste
2823,0DCBD218,Seguro Automóvil,Cerrado,2019-11-29,,4932.28,0,0,EUR,Sucursal 11 - Centro
2824,0DCBD218,Cuenta Corriente,Inactivo,2018-06-12,,31029.34,0,0,GBP,Sucursal 4 - Norte
2825,0DCBD218,Préstamo Personal,Bloqueado,2023-06-13,2027-01-03,29035.03,84171.52,17.29,COP,Sucursal 8 - Oeste
2826,2CDBDC69,Préstamo Hipotecario,Cancelado,2022-03-20,2025-08-07,32336.33,60359.79,1.51,COP,Sucursal 14 - Norte
2827,2CDBDC69,Préstamo Personal,En proceso de aprobación,2021-06-11,2026-05-09,13537.04,30412.63,9.5,EUR,Sucursal 5 - Oeste
2828,2CDBDC69,Inversión a Plazo,Cancelado,2023-07-22,2024-10-04,49480.63,0,14.89,CLP,Sucursal 7 - Norte
2829,2CDBDC69,CDT,Moroso,2022-03-03,2023-01-20,1951.18,0,4.39,ARS,Sucursal 1 - Oeste
2830,2CDBDC69,Préstamo Automotriz,Vencido,2021-11-14,2023-11-21,47732.48,120727.13,16.69,USD,Sucursal 13 - Centro
2831,CA1ED263,Préstamo Personal,Cerrado,2021-12-08,2026-10-08,27846.14,52319.54,24.7,CLP,Sucursal 18 - Oeste
2832,CA1ED263,Leasing,Cerrado,2021-05-07,,99356.84,0,0,CLP,Sucursal 20 - Este
2833,CA1ED263,Cuenta Corriente,En proceso de aprobación,2019-05-02,,40820.94,0,0,MXN,Sucursal 16 - Centro
2834,CA1ED263,Seguro Automóvil,Cerrado,2023-04-17,,30623.77,0,0,MXN,Sucursal 9 - Centro
