id_pago,id_producto,id_cliente,numero_cuota,fecha_pago,monto_capital,monto_interes,monto_total,dias_mora,monto_mora,metodo_pago
12668,2338,71A54A45,19,2023-12-08,476.96,204.41,681.37,59,67.0,Banca Móvil
12669,2338,71A54A45,38,2023-11-05,700.89,300.38,1001.27,0,0,Efectivo
12670,2338,71A54A45,14,2023-02-07,669.29,286.84,956.13,0,0,Transferencia
12671,2338,71A54A45,24,2022-11-16,181.78,77.9,259.68,0,0,Banca Móvil
12672,2338,71A54A45,46,2022-07-20,570.55,244.52,815.07,52,70.64,Transferencia
12673,2338,71A54A45,50,2023-07-19,522.94,224.12,747.06,0,0,Efectivo
12674,2338,71A54A45,28,2022-10-28,641.23,274.81,916.04,0,0,Débito Automático
12675,2338,71A54A45,51,2023-04-28,294.29,126.13,420.42,0,0,Efectivo
12676,2338,71A54A45,10,2022-10-24,733.29,314.27,1047.56,0,0,Cheque
12677,2338,71A54A45,45,2022-10-28,385.52,165.22,550.74,0,0,Transferencia
12678,2338,71A54A45,38,2023-10-31,889.01,381.0,1270.01,0,0,Banca Móvil
12679,2338,71A54A45,45,2023-04-29,130.55,55.95,186.5,0,0,Cheque
12680,2338,71A54A45,51,2022-12-11,94.07,40.31,134.38,0,0,Transferencia
12681,2338,71A54A45,2,2022-06-05,316.72,135.74,452.46,0,0,Banca Móvil
12682,2338,71A54A45,59,2023-08-12,640.52,274.51,915.03,0,0,Efectivo
12683,2338,71A54A45,1,2022-10-14,645.95,276.84,922.79,22,33.84,Efectivo
12684,2338,71A54A45,52,2023-10-07,703.83,301.64,1005.47,0,0,Cheque
12685,2338,71A54A45,42,2022-10-20,1248.04,534.88,1782.92,0,0,Banca Móvil
12686,2338,71A54A45,15,2022-03-21,172.66,74.0,246.65,0,0,Transferencia
12687,2338,71A54A45,6,2023-07-21,800.61,343.12,1143.73,3,5.72,Efectivo
12688,2338,71A54A45,51,2022-04-28,1163.33,498.57,1661.9,26,72.02,Banca Móvil
12689,2338,71A54A45,59,2022-01-20,523.58,224.39,747.97,0,0,Efectivo
12690,2338,71A54A45,58,2022-01-18,510.65,218.85,729.5,42,51.06,Banca Móvil
12691,2338,71A54A45,48,2023-01-04,673.48,288.64,962.12,0,0,Débito Automático
12692,2338,71A54A45,36,2023-04-18,1103.19,472.79,1575.98,33,86.68,Cheque
12693,2338,71A54A45,37,2023-03-17,646.13,276.91,923.04,31,47.69,Cheque
12694,2338,71A54A45,45,2023-05-12,565.61,242.4,808.01,54,72.72,Transferencia
12695,2340,5DF80071,9,2022-12-11,425.76,182.47,608.23,51,51.7,Transferencia
12696,2340,5DF80071,6,2022-08-31,807.76,346.19,1153.95,11,21.16,Transferencia
12697,2340,5DF80071,27,2022-06-24,1285.36,550.87,1836.23,1,3.06,Banca Móvil
12698,2340,5DF80071,22,2022-05-22,76.15,32.64,108.79,42,7.62,Banca Móvil
12699,2340,5DF80071,52,2022-09-01,995.2,426.52,1421.72,12,28.43,Transferencia
12700,2340,5DF80071,2,2023-09-29,215.56,92.38,307.95,0,0,Cheque
12701,2340,5DF80071,10,2022-09-02,267.15,114.49,381.64,13,8.27,Banca Móvil
12702,2340,5DF80071,17,2023-11-20,605.8,259.63,865.43,0,0,Débito Automático
12703,2340,5DF80071,36,2023-01-15,1013.1,434.18,1447.28,42,101.31,Banca Móvil
12704,2340,5DF80071,1,2022-06-04,383.73,164.45,548.18,0,0,Banca Móvil
12705,2343,5DF80071,32,2022-10-09,699.8,299.92,999.72,0,0,Cheque
12706,2343,5DF80071,59,2023-02-02,1023.0,438.43,1461.43,0,0,Transferencia
12707,2343,5DF80071,39,2022-03-13,293.34,125.72,419.06,29,20.25,Cheque
12708,2343,5DF80071,25,2023-09-25,186.6,79.97,266.57,19,8.44,Transferencia
12709,2343,5DF80071,4,2023-09-01,681.88,292.23,974.11,0,0,Débito Automático
12710,2343,5DF80071,15,2022-07-25,384.17,164.65,548.82,15,13.72,Efectivo
12711,2343,5DF80071,48,2023-11-01,989.46,424.06,1413.52,0,0,Banca Móvil
12712,2343,5DF80071,50,2023-10-01,157.56,67.52,225.08,0,0,Cheque
12713,2344,C36B98AE,2,2023-05-31,586.21,251.23,837.44,0,0,Banca Móvil
12714,2344,C36B98AE,20,2023-11-29,232.57,99.67,332.25,31,17.17,Cheque
12715,2344,C36B98AE,46,2022-06-30,1360.25,582.97,1943.22,2,6.48,Cheque
12716,2344,C36B98AE,18,2023-08-22,447.06,191.6,638.66,13,13.84,Débito Automático
12717,2345,C36B98AE,46,2022-03-14,478.83,205.21,684.05,0,0,Cheque
12718,2345,C36B98AE,32,2022-02-23,1370.57,587.38,1957.95,0,0,Cheque
12719,2345,C36B98AE,16,2023-06-16,531.31,227.71,759.02,10,12.65,Efectivo
12720,2345,C36B98AE,11,2023-09-21,985.8,422.49,1408.29,58,136.13,Efectivo
12721,2345,C36B98AE,38,2022-07-24,472.91,202.68,675.59,0,0,Banca Móvil
12722,2345,C36B98AE,19,2023-05-01,982.44,421.05,1403.49,0,0,Efectivo
12723,2345,C36B98AE,35,2022-10-07,1148.52,492.22,1640.74,0,0,Débito Automático
12724,2345,C36B98AE,60,2023-07-30,304.6,130.54,435.15,0,0,Transferencia
12725,2345,C36B98AE,16,2022-04-11,845.51,362.36,1207.87,2,4.03,Banca Móvil
12726,2345,C36B98AE,59,2023-07-14,641.58,274.96,916.54,39,59.58,Cheque
12727,2345,C36B98AE,46,2022-11-28,1017.09,435.89,1452.98,0,0,Cheque
12728,2345,C36B98AE,45,2022-12-18,694.74,297.74,992.48,0,0,Débito Automático
12729,2345,C36B98AE,39,2022-09-14,389.12,166.77,555.89,0,0,Efectivo
12730,2345,C36B98AE,26,2022-09-20,1127.26,483.11,1610.37,22,59.05,Débito Automático
12731,2345,C36B98AE,2,2022-01-08,312.61,133.97,446.58,30,22.33,Débito Automático
12732,2346,C36B98AE,39,2022-03-30,535.27,229.4,764.67,39,49.7,Cheque
12733,2346,C36B98AE,51,2022-05-13,715.78,306.76,1022.54,21,35.79,Efectivo
12734,2346,C36B98AE,41,2023-11-11,1001.27,429.12,1430.39,0,0,Cheque
12735,2346,C36B98AE,32,2023-01-27,424.85,182.08,606.93,10,10.12,Banca Móvil
12736,2346,C36B98AE,58,2023-10-21,97.12,41.62,138.74,0,0,Débito Automático
12737,2346,C36B98AE,6,2023-07-12,739.77,317.04,1056.81,8,14.09,Cheque
12738,2346,C36B98AE,44,2023-07-20,915.64,392.42,1308.06,0,0,Efectivo
12739,2346,C36B98AE,4,2022-12-22,1182.88,506.95,1689.83,0,0,Cheque
12740,2346,C36B98AE,56,2023-04-20,1332.07,570.88,1902.95,0,0,Transferencia
12741,2346,C36B98AE,12,2022-02-06,856.44,367.04,1223.48,0,0,Banca Móvil
12742,2346,C36B98AE,59,2022-08-09,691.61,296.41,988.02,60,98.8,Débito Automático
12743,2346,C36B98AE,52,2022-11-07,761.18,326.22,1087.4,0,0,Transferencia
12744,2346,C36B98AE,7,2023-03-05,412.34,176.72,589.06,0,0,Débito Automático
12745,2346,C36B98AE,5,2022-03-29,149.34,64.0,213.34,42,14.93,Banca Móvil
12746,2346,C36B98AE,9,2023-07-16,897.22,384.52,1281.75,17,36.32,Banca Móvil
12747,2346,C36B98AE,6,2022-08-07,912.33,391.0,1303.33,0,0,Transferencia
12748,2346,C36B98AE,4,2022-06-15,582.62,249.69,832.31,0,0,Banca Móvil
12749,2346,C36B98AE,57,2023-04-10,1279.98,548.56,1828.54,0,0,Cheque
12750,2346,C36B98AE,49,2023-03-28,782.0,335.15,1117.15,0,0,Débito Automático
12751,2346,C36B98AE,29,2022-06-12,308.35,132.15,440.5,27,19.82,Transferencia
12752,2349,255C0D84,43,2023-11-02,616.29,264.13,880.42,0,0,Débito Automático
12753,2349,255C0D84,3,2023-05-27,1372.73,588.31,1961.05,0,0,Transferencia
12754,2349,255C0D84,49,2022-07-16,778.04,333.45,1111.49,40,74.1,Transferencia
12755,2349,255C0D84,5,2022-02-23,1026.79,440.05,1466.85,0,0,Cheque
12756,2351,255C0D84,48,2023-08-17,351.02,150.44,501.46,55,45.97,Efectivo
12757,2351,255C0D84,27,2023-09-06,1161.94,497.97,1659.91,20,55.33,Cheque
12758,2351,255C0D84,11,2022-12-06,274.14,117.49,391.63,0,0,Débito Automático
12759,2351,255C0D84,12,2023-12-07,828.97,355.27,1184.25,0,0,Efectivo
12760,2351,255C0D84,29,2022-12-14,1274.15,546.06,1820.21,0,0,Banca Móvil
12761,2351,255C0D84,31,2023-03-27,544.35,233.29,777.65,0,0,Débito Automático
12762,2353,34EFAA79,60,2022-12-07,785.59,336.68,1122.27,0,0,Cheque
12763,2353,34EFAA79,12,2022-01-15,247.09,105.9,352.99,0,0,Transferencia
12764,2353,34EFAA79,17,2022-04-12,1084.26,464.69,1548.95,0,0,Efectivo
12765,2353,34EFAA79,20,2022-05-19,465.0,199.28,664.28,23,25.46,Banca Móvil
12766,2353,34EFAA79,12,2023-10-22,613.84,263.08,876.92,0,0,Cheque
12767,2353,34EFAA79,7,2023-05-15,1361.74,583.6,1945.35,0,0,Banca Móvil
12768,2355,34EFAA79,49,2023-02-13,1339.46,574.05,1913.51,0,0,Transferencia
12769,2355,34EFAA79,48,2022-11-07,433.45,185.76,619.21,0,0,Efectivo
12770,2355,34EFAA79,11,2022-01-09,410.89,176.1,586.99,34,33.26,Efectivo
12771,2355,34EFAA79,58,2023-10-06,682.6,292.54,975.15,0,0,Débito Automático
12772,2355,34EFAA79,25,2023-01-19,1160.93,497.54,1658.47,0,0,Transferencia
12773,2371,E2688347,22,2023-04-24,1371.1,587.62,1958.72,0,0,Banca Móvil
12774,2371,E2688347,49,2023-01-10,1024.66,439.14,1463.8,0,0,Banca Móvil
12775,2371,E2688347,4,2023-09-01,425.33,182.29,607.62,0,0,Cheque
12776,2371,E2688347,51,2023-10-12,437.1,187.33,624.43,0,0,Débito Automático
12777,2371,E2688347,28,2022-11-12,1126.55,482.81,1609.36,0,0,Débito Automático
12778,2371,E2688347,15,2022-09-30,415.36,178.01,593.37,0,0,Cheque
12779,2371,E2688347,26,2022-04-06,169.39,72.6,241.99,15,6.05,Débito Automático
12780,2371,E2688347,56,2023-05-14,1114.66,477.71,1592.37,11,29.19,Transferencia
12781,2371,E2688347,18,2023-02-15,992.09,425.18,1417.27,0,0,Transferencia
12782,2371,E2688347,18,2023-10-20,1267.66,543.28,1810.95,14,42.26,Débito Automático
12783,2371,E2688347,31,2022-02-25,1318.02,564.87,1882.89,21,65.9,Cheque
12784,2371,E2688347,17,2023-10-23,782.51,335.36,1117.87,0,0,Transferencia
12785,2371,E2688347,50,2022-05-26,1003.53,430.08,1433.61,0,0,Débito Automático
12786,2371,E2688347,19,2022-09-07,979.99,419.99,1399.98,0,0,Débito Automático
12787,2371,E2688347,43,2023-10-10,828.16,354.93,1183.09,0,0,Banca Móvil
12788,2371,E2688347,41,2023-06-22,1054.95,452.12,1507.07,0,0,Débito Automático
12789,2371,E2688347,52,2023-10-23,398.85,170.94,569.79,0,0,Débito Automático
12790,2371,E2688347,60,2023-08-17,1183.65,507.28,1690.93,0,0,Transferencia
12791,2371,E2688347,1,2022-03-05,1002.31,429.56,1431.87,46,109.78,Efectivo
12792,2371,E2688347,60,2022-07-01,1346.23,576.95,1923.18,0,0,Cheque
12793,2371,E2688347,60,2023-08-29,585.0,250.72,835.72,11,15.32,Efectivo
12794,2371,E2688347,50,2022-06-05,440.97,188.99,629.96,0,0,Efectivo
12795,2371,E2688347,52,2023-12-25,76.05,32.59,108.65,0,0,Efectivo
12796,2371,E2688347,37,2023-10-16,180.13,77.2,257.33,6,2.57,Cheque
12797,2371,E2688347,60,2022-12-16,467.88,200.52,668.4,0,0,Cheque
12798,2371,E2688347,20,2023-06-16,261.39,112.03,373.42,0,0,Banca Móvil
12799,2371,E2688347,48,2023-07-08,746.31,319.85,1066.16,49,87.07,Efectivo
12800,2371,E2688347,46,2023-06-28,333.47,142.92,476.39,0,0,Débito Automático
12801,2371,E2688347,13,2023-08-22,429.34,184.0,613.34,0,0,Banca Móvil
12802,2371,E2688347,55,2022-01-14,183.05,78.45,261.5,0,0,Efectivo
12803,2371,E2688347,33,2022-01-23,636.09,272.61,908.7,23,34.83,Efectivo
12804,2371,E2688347,20,2023-08-07,973.64,417.27,1390.91,0,0,Transferencia
12805,2371,E2688347,4,2023-07-26,237.01,101.58,338.59,0,0,Débito Automático
12806,2371,E2688347,25,2023-01-05,156.09,66.9,222.99,0,0,Efectivo
12807,2371,E2688347,45,2023-01-09,355.24,152.24,507.48,0,0,Efectivo
12808,2371,E2688347,14,2022-03-26,650.41,278.75,929.16,0,0,Efectivo
12809,2372,E2688347,52,2023-09-19,1097.92,470.54,1568.46,59,154.23,Efectivo
12810,2372,E2688347,51,2023-10-08,907.33,388.86,1296.19,58,125.3,Banca Móvil
12811,2372,E2688347,50,2022-06-28,714.27,306.11,1020.38,0,0,Efectivo
12812,2372,E2688347,52,2023-06-28,352.89,151.24,504.13,0,0,Transferencia
12813,2372,E2688347,5,2023-01-03,82.32,35.28,117.6,0,0,Banca Móvil
12814,2372,E2688347,28,2022-02-01,389.06,166.74,555.8,11,10.19,Débito Automático
12815,2372,E2688347,30,2023-11-30,385.16,165.07,550.23,0,0,Cheque
12816,2372,E2688347,10,2022-07-08,1257.09,538.75,1795.85,0,0,Cheque
12817,2372,E2688347,1,2023-10-04,1017.81,436.21,1454.02,0,0,Transferencia
12818,2372,E2688347,24,2022-03-18,762.43,326.76,1089.19,58,105.29,Banca Móvil
12819,2372,E2688347,14,2023-05-16,599.29,256.84,856.13,0,0,Débito Automático
12820,2372,E2688347,14,2022-08-20,174.39,74.74,249.13,0,0,Efectivo
12821,2372,E2688347,16,2023-10-15,358.97,153.85,512.82,0,0,Transferencia
12822,2372,E2688347,49,2022-11-28,415.11,177.91,593.02,0,0,Efectivo
12823,2372,E2688347,16,2023-09-16,974.67,417.72,1392.39,0,0,Banca Móvil
12824,2372,E2688347,33,2022-09-14,172.69,74.01,246.7,0,0,Efectivo
12825,2372,E2688347,44,2023-05-07,249.21,106.81,356.02,0,0,Débito Automático
12826,2372,E2688347,58,2022-08-22,1053.14,451.35,1504.49,0,0,Débito Automático
12827,2372,E2688347,43,2022-05-05,1317.9,564.82,1882.72,0,0,Efectivo
12828,2372,E2688347,4,2022-03-16,845.12,362.2,1207.32,0,0,Efectivo
12829,2372,E2688347,18,2022-10-03,1004.5,430.5,1435.0,0,0,Cheque
12830,2372,E2688347,38,2022-10-25,827.95,354.84,1182.79,0,0,Transferencia
12831,2372,E2688347,45,2023-12-23,712.28,305.26,1017.55,0,0,Cheque
12832,2376,9E66192D,13,2023-05-05,761.45,326.34,1087.79,0,0,Cheque
12833,2376,9E66192D,60,2023-12-26,844.55,361.95,1206.5,0,0,Transferencia
12834,2376,9E66192D,36,2022-02-02,579.8,248.48,828.28,0,0,Banca Móvil
12835,2381,5170B59C,57,2022-08-14,426.21,182.66,608.87,13,13.19,Cheque
12836,2381,5170B59C,26,2022-01-09,1122.95,481.27,1604.22,0,0,Efectivo
12837,2381,5170B59C,29,2023-07-24,565.68,242.43,808.11,11,14.82,Transferencia
12838,2381,5170B59C,21,2023-06-05,391.15,167.64,558.79,0,0,Débito Automático
12839,2381,5170B59C,44,2022-07-25,966.38,414.16,1380.54,0,0,Banca Móvil
12840,2381,5170B59C,58,2022-02-22,693.58,297.25,990.83,0,0,Cheque
12841,2381,5170B59C,21,2022-01-13,391.74,167.89,559.63,0,0,Débito Automático
12842,2381,5170B59C,31,2022-09-14,653.06,279.88,932.94,37,57.53,Efectivo
12843,2381,5170B59C,35,2022-04-12,842.43,361.04,1203.47,28,56.16,Transferencia
12844,2381,5170B59C,25,2022-11-10,471.94,202.26,674.2,0,0,Débito Automático
12845,2381,5170B59C,17,2023-04-11,417.23,178.81,596.05,0,0,Transferencia
12846,2381,5170B59C,56,2023-05-13,233.99,100.28,334.27,15,8.36,Banca Móvil
12847,2381,5170B59C,21,2022-11-05,264.05,113.16,377.21,0,0,Cheque
12848,2381,5170B59C,49,2023-08-09,1237.19,530.23,1767.42,0,0,Banca Móvil
12849,2381,5170B59C,38,2023-10-26,1312.52,562.51,1875.03,0,0,Transferencia
12850,2381,5170B59C,14,2023-12-11,327.57,140.39,467.96,0,0,Efectivo
12851,2381,5170B59C,45,2023-09-17,768.45,329.34,1097.79,1,1.83,Débito Automático
12852,2381,5170B59C,13,2023-08-21,602.4,258.17,860.57,0,0,Banca Móvil
12853,2381,5170B59C,54,2022-06-17,917.23,393.1,1310.33,0,0,Transferencia
12854,2381,5170B59C,27,2023-03-02,1154.54,494.8,1649.34,0,0,Transferencia
12855,2381,5170B59C,22,2023-06-03,173.74,74.46,248.2,55,22.75,Banca Móvil
12856,2381,5170B59C,27,2023-12-23,221.84,95.08,316.92,43,22.71,Transferencia
12857,2381,5170B59C,56,2022-07-01,651.68,279.29,930.97,0,0,Efectivo
12858,2381,5170B59C,35,2023-07-07,807.92,346.25,1154.17,0,0,Transferencia
12859,2381,5170B59C,7,2022-09-17,828.25,354.96,1183.21,34,67.05,Efectivo
12860,2381,5170B59C,16,2022-11-17,1346.42,577.04,1923.46,39,125.02,Transferencia
12861,2381,5170B59C,22,2022-03-06,1251.52,536.37,1787.89,0,0,Transferencia
12862,2381,5170B59C,9,2023-12-05,725.62,310.98,1036.6,0,0,Efectivo
12863,2381,5170B59C,57,2022-05-30,772.1,330.9,1103.0,0,0,Efectivo
12864,2381,5170B59C,43,2023-01-25,104.33,44.71,149.04,0,0,Débito Automático
12865,2381,5170B59C,60,2022-04-01,1172.67,502.57,1675.25,0,0,Banca Móvil
12866,2381,5170B59C,26,2022-01-17,1103.61,472.98,1576.59,0,0,Débito Automático
12867,2381,5170B59C,49,2023-11-23,1096.02,469.72,1565.74,0,0,Banca Móvil
12868,2382,5170B59C,27,2022-12-29,981.34,420.57,1401.91,0,0,Débito Automático
12869,2382,5170B59C,30,2022-06-05,1163.83,498.78,1662.61,54,149.63,Efectivo
12870,2382,5170B59C,51,2022-10-20,835.06,357.88,1192.95,0,0,Cheque
12871,2382,5170B59C,35,2023-08-24,927.89,397.67,1325.56,0,0,Débito Automático
12872,2382,5170B59C,2,2022-03-08,165.19,70.79,235.98,0,0,Transferencia
12873,2382,5170B59C,42,2022-11-01,1321.19,566.23,1887.42,28,88.08,Transferencia
12874,2382,5170B59C,48,2022-05-25,708.09,303.47,1011.56,0,0,Transferencia
12875,2382,5170B59C,36,2022-08-29,338.13,144.91,483.05,21,16.91,Cheque
12876,2382,5170B59C,60,2023-08-27,1226.83,525.79,1752.62,0,0,Banca Móvil
12877,2382,5170B59C,29,2022-03-12,399.74,171.32,571.06,0,0,Cheque
12878,2382,5170B59C,16,2022-04-20,836.29,358.41,1194.7,27,53.76,Banca Móvil
12879,2382,5170B59C,44,2022-01-09,1324.54,567.66,1892.2,0,0,Débito Automático
12880,2382,5170B59C,12,2023-09-17,292.18,125.22,417.4,0,0,Transferencia
12881,2382,5170B59C,29,2022-06-25,971.79,416.48,1388.27,29,67.1,Banca Móvil
12882,2382,5170B59C,43,2022-07-24,1122.41,481.03,1603.45,0,0,Efectivo
12883,2382,5170B59C,32,2022-06-10,466.07,199.75,665.82,0,0,Banca Móvil
12884,2382,5170B59C,60,2023-04-16,252.01,108.0,360.01,0,0,Efectivo
12885,2382,5170B59C,9,2022-06-21,818.89,350.95,1169.84,2,3.9,Cheque
12886,2382,5170B59C,58,2023-05-13,1396.47,598.49,1994.96,0,0,Débito Automático
12887,2382,5170B59C,13,2023-11-23,1073.27,459.97,1533.25,28,71.55,Efectivo
12888,2382,5170B59C,3,2022-01-16,743.96,318.84,1062.8,35,62.0,Débito Automático
12889,2382,5170B59C,59,2023-09-21,1081.86,463.66,1545.52,0,0,Banca Móvil
12890,2387,3D4E123E,19,2023-09-21,1087.74,466.17,1553.91,0,0,Transferencia
12891,2387,3D4E123E,33,2022-06-06,134.73,57.74,192.47,0,0,Banca Móvil
12892,2387,3D4E123E,33,2022-10-02,560.22,240.09,800.31,0,0,Banca Móvil
12893,2387,3D4E123E,40,2022-10-09,385.67,165.29,550.96,0,0,Banca Móvil
12894,2387,3D4E123E,4,2022-02-26,706.6,302.83,1009.43,0,0,Transferencia
12895,2387,3D4E123E,6,2023-04-25,861.61,369.26,1230.87,0,0,Transferencia
12896,2387,3D4E123E,56,2023-12-27,590.79,253.19,843.98,0,0,Transferencia
12897,2387,3D4E123E,59,2023-01-21,495.82,212.5,708.32,0,0,Transferencia
12898,2387,3D4E123E,32,2022-08-27,126.22,54.1,180.32,0,0,Transferencia
12899,2387,3D4E123E,10,2023-03-06,724.86,310.65,1035.51,0,0,Efectivo
12900,2387,3D4E123E,58,2023-12-20,1179.9,505.67,1685.57,29,81.47,Transferencia
12901,2387,3D4E123E,1,2023-04-05,1364.38,584.74,1949.12,0,0,Cheque
12902,2387,3D4E123E,24,2023-07-29,883.53,378.66,1262.19,0,0,Cheque
12903,2387,3D4E123E,21,2023-02-14,1188.43,509.33,1697.76,58,164.12,Transferencia
12904,2397,A1088A00,43,2023-08-18,1059.97,454.27,1514.25,54,136.28,Banca Móvil
12905,2397,A1088A00,47,2023-04-09,483.0,207.0,690.0,0,0,Cheque
12906,2397,A1088A00,13,2022-01-30,258.02,110.58,368.6,52,31.95,Efectivo
12907,2397,A1088A00,44,2023-01-18,734.09,314.61,1048.7,52,90.89,Transferencia
12908,2397,A1088A00,48,2023-12-09,1002.3,429.56,1431.86,0,0,Efectivo
12909,2397,A1088A00,35,2023-12-14,431.93,185.11,617.05,0,0,Efectivo
12910,2397,A1088A00,44,2022-09-30,666.04,285.45,951.49,40,63.43,Transferencia
12911,2397,A1088A00,34,2022-12-03,929.96,398.56,1328.52,41,90.78,Efectivo
12912,2397,A1088A00,12,2023-01-15,553.18,237.08,790.26,0,0,Débito Automático
12913,2397,A1088A00,42,2022-06-23,1326.48,568.49,1894.97,49,154.76,Banca Móvil
12914,2397,A1088A00,24,2022-02-01,367.54,157.52,525.06,0,0,Banca Móvil
12915,2397,A1088A00,13,2023-08-15,1015.59,435.25,1450.85,0,0,Banca Móvil
12916,2397,A1088A00,24,2022-02-16,1157.33,496.0,1653.33,0,0,Cheque
12917,2397,A1088A00,4,2022-04-05,620.12,265.77,885.89,0,0,Banca Móvil
12918,2397,A1088A00,46,2022-01-03,1070.35,458.72,1529.07,37,94.29,Transferencia
12919,2397,A1088A00,2,2022-11-04,933.07,399.89,1332.96,34,75.53,Transferencia
12920,2397,A1088A00,10,2023-09-25,943.02,404.15,1347.17,0,0,Cheque
12921,2397,A1088A00,1,2022-09-06,888.02,380.58,1268.6,0,0,Débito Automático
12922,2401,A1088A00,11,2023-07-06,1304.73,559.17,1863.9,0,0,Cheque
12923,2401,A1088A00,36,2022-06-15,1268.31,543.56,1811.87,0,0,Débito Automático
12924,2401,A1088A00,19,2023-06-08,346.39,148.45,494.84,27,22.27,Transferencia
12925,2401,A1088A00,13,2022-08-27,1195.62,512.41,1708.03,58,165.11,Débito Automático
12926,2401,A1088A00,37,2022-02-10,1130.22,484.38,1614.6,44,118.4,Banca Móvil
12927,2401,A1088A00,25,2022-09-11,1362.46,583.91,1946.37,0,0,Efectivo
12928,2401,A1088A00,21,2022-06-16,296.85,127.22,424.07,0,0,Efectivo
12929,2401,A1088A00,60,2022-02-03,93.33,40.0,133.33,0,0,Banca Móvil
12930,2401,A1088A00,11,2022-08-17,98.3,42.13,140.43,0,0,Efectivo
12931,2401,A1088A00,45,2023-11-13,1146.02,491.15,1637.17,0,0,Banca Móvil
12932,2401,A1088A00,45,2023-12-22,162.05,69.45,231.5,0,0,Transferencia
12933,2401,A1088A00,49,2023-09-08,538.53,230.8,769.33,51,65.39,Débito Automático
12934,2401,A1088A00,50,2023-10-09,234.22,100.38,334.6,0,0,Débito Automático
12935,2401,A1088A00,27,2022-11-10,193.96,83.13,277.09,0,0,Banca Móvil
12936,2401,A1088A00,37,2022-11-29,921.0,394.71,1315.71,0,0,Cheque
12937,2401,A1088A00,1,2022-01-22,1393.63,597.27,1990.9,16,53.09,Banca Móvil
12938,2401,A1088A00,43,2023-10-19,495.61,212.4,708.01,0,0,Débito Automático
12939,2401,A1088A00,6,2023-11-02,245.66,105.28,350.95,0,0,Transferencia
12940,2405,6A870131,16,2023-10-27,283.41,121.46,404.87,0,0,Efectivo
12941,2405,6A870131,5,2022-12-20,432.58,185.39,617.97,10,10.3,Débito Automático
12942,2405,6A870131,25,2022-09-23,540.76,231.76,772.52,5,6.44,Efectivo
12943,2405,6A870131,1,2022-03-20,618.23,264.95,883.18,0,0,Débito Automático
12944,2405,6A870131,17,2023-02-07,1381.53,592.09,1973.62,0,0,Débito Automático
12945,2405,6A870131,29,2022-05-10,1288.0,552.0,1840.0,34,104.27,Débito Automático
12946,2405,6A870131,53,2023-05-02,1140.25,488.68,1628.93,0,0,Transferencia
12947,2405,6A870131,1,2022-10-02,989.12,423.91,1413.03,0,0,Efectivo
12948,2405,6A870131,25,2022-05-11,751.38,322.02,1073.4,35,62.62,Transferencia
12949,2405,6A870131,44,2022-05-14,1108.26,474.97,1583.23,0,0,Débito Automático
12950,2405,6A870131,11,2023-08-29,773.21,331.38,1104.59,0,0,Transferencia
12951,2405,6A870131,45,2022-10-24,1212.71,519.73,1732.44,34,98.17,Banca Móvil
12952,2405,6A870131,1,2023-04-21,788.65,337.99,1126.64,0,0,Banca Móvil
12953,2405,6A870131,35,2023-01-01,168.75,72.32,241.07,0,0,Transferencia
12954,2405,6A870131,3,2023-03-23,392.35,168.15,560.5,27,25.22,Banca Móvil
12955,2405,6A870131,34,2023-06-04,528.53,226.51,755.05,13,16.36,Cheque
12956,2405,6A870131,56,2023-09-18,920.55,394.52,1315.07,0,0,Cheque
12957,2405,6A870131,21,2022-09-21,926.74,397.17,1323.91,54,119.15,Débito Automático
12958,2405,6A870131,15,2023-04-06,372.01,159.43,531.44,0,0,Banca Móvil
12959,2405,6A870131,4,2022-01-30,326.02,139.72,465.75,0,0,Cheque
12960,2405,6A870131,42,2023-12-22,729.0,312.43,1041.43,0,0,Transferencia
12961,2405,6A870131,50,2023-12-26,1327.15,568.78,1895.93,0,0,Banca Móvil
12962,2405,6A870131,54,2023-06-25,109.15,46.78,155.93,0,0,Transferencia
12963,2405,6A870131,39,2022-10-11,976.84,418.65,1395.49,0,0,Cheque
12964,2405,6A870131,31,2022-09-27,1111.25,476.25,1587.5,0,0,Débito Automático
12965,2405,6A870131,15,2023-09-24,749.46,321.19,1070.65,47,83.87,Cheque
12966,2405,6A870131,44,2022-03-01,1227.78,526.19,1753.97,0,0,Transferencia
